Gene,log2FoldChange,pvalue,padj,baseMean
Olfr1494,0.3781957073333333,0.3479561117421257,0.7030154683067779,0.11834656983333333
Slc25a4,-0.3934336741111112,0.1528059144070818,0.7030154683067779,0.05349874441666666
4930441O14Rik,-0.48623377,0.2858444109110579,0.7030154683067779,-0.0649369175
Gpr65,0.61288696,0.35643531441049603,0.7030154683067779,0.27777521666666666
Gtl3,0.037186516777777796,0.9649489853545012,0.9998863295798349,-0.003935496083333331
Adrbk2,-0.3821653233333334,0.4627518371566226,0.7848426035499908,0.24189341416666668
Prl3b1,-0.10577058633333326,0.808428902607958,0.9762494888366602,-0.08364737075
Pon1,0.4144176874444445,0.31774893181320546,0.7030154683067779,0.08369747391666667
4931409K22Rik,0.9726427033333335,0.027340301817207487,0.4874286698081524,-0.09264834916666666
Lyplal1,-0.5969685988888891,0.27188790486093745,0.7030154683067779,-0.0561180525
Cops7a,-0.20977083722222223,0.604665585537499,0.8841987301259531,-0.04007307625
Ccdc86,-0.001546329555555533,0.9972106182570317,0.9998863295798349,-0.0028582411666666697
Iars2,-0.05784453833333335,0.8976147410206474,0.9968205455625234,0.03423162125
4931414P19Rik,-0.0802624977777778,0.8526759634279226,0.9869353082705499,0.021867756666666672
Myadm,0.12121910466666672,0.7925341000177355,0.9716053056324319,0.0134508605
Paqr4,0.16517913966666667,0.6965810946207878,0.9352290678050722,0.048768357083333325
Olfr109,0.3829665744444445,0.34681720128418664,0.7030154683067779,0.1025366775
Grtp1,-0.13718658300000006,0.7863701954250637,0.9693982880536571,0.04916866608333333
Os9,-0.5351603888888888,0.042609289853195266,0.5638832837981979,0.082819225
Cys1,-0.3109193966666667,0.5054765433386468,0.8180147265759444,0.019327202500000005
Vmn1r233,0.47774427033333333,0.2560506282217315,0.7030154683067779,0.09515782608333333
Pcdhb3,-0.7582570777777777,0.02332923872860813,0.46581977692206655,-0.01787491833333334
Copa,-0.35971620266666665,0.2250694120949442,0.7030154683067779,0.006796041333333333
Fbxo32,-0.014376269777777825,0.9754780355059812,0.9998863295798349,0.09011129533333333
Eif2d,-4.481744444444283e-4,0.9994892501365678,0.9998863295798349,-0.0142820275
Bhlhe23,0.3773614033333333,0.35449972981091615,0.7030154683067779,0.12361947783333334
Ltb4r1,-0.8611436441111114,0.011950950074900322,0.3830755433906781,0.001662333583333328
E130308A19Rik,-0.23037560933333334,0.5537613297044347,0.8527794892113729,-0.06361659366666667
Klrb1b,-0.21139172711111115,0.7750531845048025,0.9650959327844749,0.46627437466666666
Olfr687,0.47674942633333334,0.26094319489682494,0.7030154683067779,0.14242633308333333
Uqcrc1,-0.38114092088888885,0.19229643474947744,0.7030154683067779,-0.016928277333333335
Vtn,0.8167421546666667,0.11660713938533851,0.7030154683067779,0.004555064999999993
A_51_P109881,1.120276188777778,0.004865681049976281,0.30144908655391844,-0.10114682508333332
Coro1b,-0.2496756455555555,0.5205734328509566,0.8288242740370976,-0.0851239375
Apoa1bp,-0.37839391666666683,0.1857421513801677,0.7030154683067779,0.0609845325
Pik3r4,-0.1335954672222222,0.8210620448149728,0.9802151188099173,0.028909761583333336
Dmrta2,0.28967465099999995,0.4041450507379683,0.734218160072422,-0.024783213083333335
Vmn1r25,0.4739734782222223,0.18614220367415105,0.7030154683067779,-0.16328700366666668
Ttyh2,0.8213050161111114,0.10855244963572369,0.7030154683067779,-0.13587502625
C3,-0.2788909344444444,0.5013378957557119,0.8145740687143853,-0.05187662616666667
Scgb3a1,0.3520893477777778,0.41198196188354613,0.7408282978855916,0.09297783750000001
Wwox,-0.4143739221111111,0.3182549453820016,0.7030154683067779,0.09579340608333334
Cd207,-0.3471056744444445,0.5081706568564638,0.8201536779739748,-0.07805649583333334
Setd2,-0.05450079244444442,0.9231144563988011,0.9998863295798349,-0.049046198
Ddah1,-0.4825943800000001,0.3365178725151365,0.7030154683067779,-0.01978206833333333
Klk1b11,0.3969566537777778,0.30447498590273786,0.7030154683067779,0.10558581166666667
Mst1r,-0.2762070764444445,0.5392353157265048,0.8416692272388443,-0.03199362833333333
Slc1a1,-1.1302910911111113,0.0014178803342209682,0.2284718001865918,0.04336984833333333
Nudt9,-0.026590771333333336,0.9712027357810508,0.9998863295798349,0.005077998166666665
Mrps35,-0.16157446944444445,0.7293661465421836,0.9486347812606035,-0.015416143749999998
Olfr926,0.4136444714444444,0.2738845474636326,0.7030154683067779,0.14558800025
Pck2,0.6551014666666666,0.04773861010381548,0.5848461123019405,-0.13188894666666667
1700010D01Rik,0.34881165588888896,0.5049085784296774,0.8175711782719931,-0.18157053141666668
Znrd1as,-0.013949234666666657,0.9745339719553028,0.9998863295798349,0.023179095000000004
Olfr478,0.3557931023333333,0.37179214044477754,0.7043130590947033,0.13332374541666667
Rnd1,-0.4272892092222223,0.1567958254407612,0.7030154683067779,0.07582672241666667
Olfr606,0.4419818422222222,0.29030274271009693,0.7030154683067779,0.11733611166666666
Cdk2ap2,-0.17662472522222222,0.6797467931161262,0.9269945165014883,-0.008488813916666666
Wdr77,0.22273969811111108,0.5697663012718817,0.8634162262076069,-0.01682110475
Arl15,-0.8656484720000002,0.016607890315918274,0.41746826983563406,0.020079296000000007
Gfod2,-0.31772252599999995,0.36366337788508313,0.7030154683067779,0.003515558166666667
Ubash3a,0.38242027933333334,0.36650382660319203,0.7030154683067779,0.1301427295
Srp14,-0.3026226488888889,0.3985929116837818,0.7285975076094962,-0.035892176666666664
Arrdc4,-0.20610973533333332,0.6101217496764167,0.8880693510514732,-0.0409524825
Gpr149,0.5062409532222222,0.23460543674754072,0.7030154683067779,0.10541924025000002
Asb1,-0.05963547822222225,0.9106478313545088,0.9985262321864142,0.02413678
Tor1aip2,0.13147555593333338,0.7825354528554468,0.9678740870817353,-0.002818663916666666
Nudt19,-0.7683467882222225,0.041540579829306486,0.5589330217305816,0.2094459555
Bean1,-1.2567776806666668,0.021785848799571305,0.4551614645898159,-0.018167693833333318
Ahi1,-0.2834092791111111,0.4323523849953622,0.7590002632732472,-0.06216410800000001
Tmprss7,0.5632655344444445,0.14459515800596107,0.7030154683067779,0.1008965575
Gsta4,-0.30452606444444447,0.5158794064891267,0.8254781311891378,0.02702415166666667
Angel1,-0.2205165773333334,0.580319322351325,0.8698291175280746,0.027906537
1810011O10Rik,-0.344305203,0.4619617899079407,0.784135554746584,-0.11599441525
Igtp,-0.43046113799999985,0.31372819077126674,0.7030154683067779,-0.11032175616666666
Wdr3,0.1595047844444445,0.7411412319970395,0.9534598540319539,-0.050602117333333335
Polr1c,-0.24694516955555548,0.511850305054739,0.8224896271320843,-0.08153367083333334
St6galnac2,0.699392628888889,0.076444078537847,0.6571917067009796,0.16030447166666667
Mrpl50,-0.20193894511111116,0.6319033446880337,0.9015922922559171,0.009051564500000003
Olfr159,-0.36209773999999995,0.37487941644548517,0.7068484675206524,-0.033200818333333326
Slc7a8,-0.17182667611111113,0.7268507490624009,0.9483793128953781,-0.11030991541666667
Slc5a3,-0.5022877044444444,0.17594269050051475,0.7030154683067779,-0.14625457833333333
Cyp27a1,0.45034085566666665,0.2531935418136684,0.7030154683067779,0.11287589841666668
Cenpq,0.9740653395555556,0.0055892378835924,0.31705563155705696,-0.07646242533333335
Cryba1,0.7089608898888888,0.1065278429304712,0.7030154683067779,-0.18619612925
Olfr1131,0.32683457866666665,0.47706160276161075,0.7959762258627594,-0.116274366
Cdc123,0.07959323722222222,0.8747172315348114,0.9921358987467397,-3.182070833333342e-4
6530418L21Rik,0.12175565177777775,0.7750847262547963,0.9650979286736663,0.02066616216666667
Lifr,-0.3253419058888889,0.45856075889516984,0.7814869681460478,-0.09684272275
Upk1b,0.5061081811111111,0.17593497858118018,0.7030154683067779,0.14164940583333333
F13b,0.6048723355555556,0.07839560757238254,0.6609419187579947,0.008019408333333332
Hps6,-0.08319240166666665,0.879408469764131,0.9930625122088614,0.0025712654166666657
Slc26a11,-0.29420678400000005,0.5103635335691418,0.8220188355908363,0.16544353833333333
Oit1,0.36631976166666674,0.42220165805971915,0.750084122624748,-0.0021770020833333376
Fbxl14,0.015647467888888933,0.9711097968405923,0.9998863295798349,-0.15152660708333332
Slx1b,-0.24620315888888888,0.5188211238579247,0.8275599957502783,-0.07399634583333332
Prpf19,-0.5455923651111112,0.18584056248356348,0.7030154683067779,-0.13311064050000002
Gkn2,0.4932372294444445,0.23748781842985256,0.7030154683067779,0.15420298008333333
Gstm7,-0.5365457429999999,0.06935492949819072,0.6386049064323676,0.12185072608333333
Bcl7c,0.041949485222222235,0.9424792246617417,0.9998863295798349,0.00609866825
Tmem109,0.18315177433333332,0.6681460832431956,0.9212971965369073,-0.05395738258333333
Ncs1,-0.33064677022222233,0.36003583765590996,0.7030154683067779,-0.003306110999999999
Eci3,-0.018933087000000022,0.9704703935386585,0.9998863295798349,0.05749440141666666
Ccdc57,0.35620101311111113,0.2654738968764636,0.7030154683067779,0.0352458565
Kifc3,-0.7370443262222226,0.007840378448834957,0.3444989745960085,0.122924642
Ctu1,-0.29655583599999996,0.40446261918302073,0.7344649796928612,-0.044363976
2210012G02Rik,-0.9562562144444445,0.015272721257183583,0.4073584425633512,0.033434709166666673
Ccl17,-0.1177767058888889,0.8362444417791219,0.9841496775729678,-0.07769937708333334
Batf,0.5461514303333334,0.1912664382485758,0.7030154683067779,0.12753800608333332
Amz1,-0.5219388655555555,0.26974020830704126,0.7030154683067779,-0.13956276083333333
Parm1,-0.04828256622222224,0.9131623503588572,0.9987808823160763,-0.018793222666666665
Hao2,0.39962990333333337,0.3359542805746328,0.7030154683067779,0.08974146316666666
Cpne1,0.7083370455555558,0.10072200074761292,0.7019859308955888,0.020052984166666666
Ccna1,0.29370753,0.45331980304718683,0.7774252339277684,-0.009488025833333337
Cdh13,-0.1258059777777777,0.7892820272299675,0.9707601584282015,-0.07106893666666667
H1fx,0.199954568,0.6336191313513058,0.9028672465321655,-0.06727154833333333
Clns1a,-0.14180887988888885,0.7760015971663242,0.9655985163500285,-0.04614086891666667
Ikbkap,-0.15283319788888886,0.7277909607523633,0.9483793128953781,-0.05855282175
Defb12,0.5452539077777778,0.1817336245905847,0.7030154683067779,0.10112297416666666
Cstb,-0.4459809233333333,0.10878917593332509,0.7030154683067779,0.058468344166666665
Dock2,0.5284163074444446,0.21102457779095465,0.7030154683067779,0.13141758725
Prss37,0.8921807500000001,0.038308855482046246,0.5452866469749805,-0.09643602750000001
Edn1,0.38911994555555557,0.3396056497457732,0.7030154683067779,0.13088659583333334
Nup153,0.2737098264444444,0.4378806723838924,0.7639236201052992,0.039352415833333335
Fam162a,-0.5554501288888889,0.23515224373620522,0.7030154683067779,0.16218956
Scara3,-0.29346910955555555,0.5058395544109151,0.8184680082741869,0.07085012583333333
Vmn1r81,0.5621091633333334,0.18145820606163704,0.7030154683067779,0.2257367425
Surf4,-0.3369474406666667,0.31387870046153943,0.7030154683067779,0.02640557283333334
P2rx6,0.41213766922222234,0.3443181191130546,0.7030154683067779,-0.05320843141666667
Pot1b,0.2517257902222222,0.5578223673405135,0.8558503158958516,0.007095224999999996
Speer6-ps1,0.426009498,0.30255407934560274,0.7030154683067779,0.12787993783333335
Apol8,1.1274555755555558,0.03449714340946837,0.5273152159594908,-0.15499405166666666
Ccdc146,0.5367833790000001,0.21995772070366795,0.7030154683067779,0.20996995858333334
Olfr339,0.675424874,0.1221760956992512,0.7030154683067779,-0.19365783783333335
A_51_P115601,0.6155611147777776,0.22725574661689327,0.7030154683067779,0.24586927875
Shank3,-0.5371412155555555,0.07499395034369448,0.6524308726136597,0.003046631666666672
Iqcd,-0.22520255877777784,0.5730871185349474,0.8655414459658154,-0.018664042416666665
Fam83h,-0.37697871888888884,0.3094052616630049,0.7030154683067779,0.01461128416666666
Asb2,-0.07987107444444425,0.8989583605862462,0.9968794200995544,-0.3573228525
Slc5a5,0.4916791444444445,0.1894502083584563,0.7030154683067779,-0.022430224999999995
Ralgps2,0.42685053111111115,0.24073905389181016,0.7030154683067779,-0.029761711666666663
Disp2,-0.8738870405555555,0.07020550746900252,0.6406435087620902,0.19874760291666668
Ctxn3,0.4487812888888889,0.2823598256573743,0.7030154683067779,0.02724055333333334
Hdac2,0.15467718,0.7132886399160534,0.9427617390073252,0.06059479833333333
Med27,0.1872984551111111,0.6799047251767869,0.9269945165014883,0.018512567
4921513I03Rik,0.4172764906666666,0.31029940274343376,0.7030154683067779,0.10451309133333334
Rexo2,-0.12387884311111116,0.7819568231055528,0.9675973164101822,0.04554028733333333
P2rx3,0.4138111461111112,0.29865979944374815,0.7030154683067779,-0.07449435775
X99384,0.2391382326666667,0.5593731748405424,0.8567592103486914,-0.11075404883333333
Abcc5,0.1984106722222223,0.6232258001582333,0.8963773847402507,0.06163899416666667
Pigv,0.2591663444444444,0.5229744244967726,0.8301056055598787,0.09543963166666666
Xpo6,0.13809919511111116,0.7987912548792682,0.9735523602797747,-0.019406199
Lsm4,0.2590422104444445,0.4806463329406499,0.7987844798249741,0.05951507949999999
Ccdc22,0.1944014221111111,0.6733951964737996,0.9244627352066831,-0.029093583416666666
A330021E22Rik,0.30426793555555554,0.47521118922166694,0.7945357519148377,0.057474335
Tex12,0.4967074388888889,0.2371519185055041,0.7030154683067779,0.14189954916666667
Rbm14,0.057296117111111135,0.9167417355463908,0.9988082020126474,-0.02324406216666667
4933411K16Rik,0.4869111307777778,0.2235707352677163,0.7030154683067779,0.02622493141666666
Dpt,0.36599031866666665,0.35718909892054507,0.7030154683067779,0.13543685200000002
A_51_P116665,1.4173022444444447,0.00156518177476818,0.23695380495657664,-0.35003741666666666
1700010I14Rik,0.15689939933333333,0.7227011581584443,0.9472152036797546,0.07049914616666667
Cap2,0.029297669999999998,0.9494221065565679,0.9998863295798349,0.11380144083333332
Crygc,1.1255086244444445,0.23937714149012884,0.7030154683067779,0.09685215500000002
Cyp17a1,-0.4127137933333333,0.4396180873604566,0.7657699172906988,-0.09529240499999998
Olfr92,0.3980335633333334,0.29988981302095596,0.7030154683067779,0.1072834325
Rapgef3,-1.20011796,0.011141278038637507,0.3769953687749478,0.22369559666666666
Lad1,0.9062851177777778,0.06643082299500236,0.634933033220763,-0.16188561166666668
Kcnip1,1.1757032997777777,0.09533735205497029,0.6941782306394166,0.2670588975
Ilvbl,-0.5293076238888889,0.09094752830566999,0.6828731701944979,0.19123351541666667
Olfr53,-0.3280203067777778,0.3202846318734916,0.7030154683067779,0.007819176583333332
Naga,-0.024362298333333317,0.9577893051874434,0.9998863295798349,0.006780345583333333
6330409D20Rik,0.2901247893333334,0.4879010484597329,0.8045762152703205,0.04112505733333334
Zdhhc2,-0.3984326227777778,0.2329538286184568,0.7030154683067779,-0.048923092083333335
Zfp354a,-0.11973704733333335,0.8729902929177358,0.9918353523463289,0.0046696244999999996
Slc27a1,0.03556934622222217,0.9419294765097788,0.9998863295798349,0.12011500166666667
Cables1,-0.4693768833333334,0.07129373430079163,0.6437596018158094,0.0705283475
Rab5a,-0.3503831320000001,0.2943748352693704,0.7030154683067779,-0.021462200333333334
Ethe1,-0.38852797866666666,0.1839488192950958,0.7030154683067779,-0.048273722000000005
5830468F06Rik,-0.11901681222222224,0.7951943093566822,0.9722469954131451,-0.015716995833333327
Figf,0.1481701946666666,0.7292024902849937,0.9485944429855319,-0.05166789833333333
Bik,1.6033746163333336,0.007755403443999945,0.3430226760358784,-0.02875033775
Fam20c,-0.4998323627777778,0.10645749022236504,0.7030154683067779,0.054657457916666666
Leap2,-0.7105912215555555,0.14503426871661199,0.7030154683067779,0.02911726716666667
A_51_P117903,0.4153054551111112,0.30160122122295624,0.7030154683067779,0.09873723799999999
Pfkm,-0.51302094,0.05080835783986354,0.5917899732469061,0.06950434166666666
