Gene,log2FoldChange,pvalue,padj,baseMean
Mgst3,-0.7550295714444445,0.037327157633225555,0.5408006128898991,-0.04956968858333333
2610021K21Rik,1.1593278222222219,0.029169880387407157,0.5014247832376019,-0.12062883333333332
Scamp1,-0.7684161863333333,0.007043753351498942,0.3330809593819589,0.13504814691666667
Slc2a4,1.816533017777778,0.01715214372102179,0.4209150993316006,0.04655743000000001
Zfp536,0.9065779688888889,0.007579076704705595,0.34113928586602554,-0.02106706666666667
Mfap3l,-1.4451422200000001,0.016852776438638466,0.41824756610913877,0.1283675016666667
Slc41a2,-0.7643275777777779,0.016962013890094146,0.41883181851823564,-0.008085329999999993
Mmp15,-0.61873844,0.022674357942527843,0.46295446720718014,0.03350095000000001
Cdca7l,0.8809289261111113,0.04978584571509771,0.5899943947082993,-0.10934348274999998
Wisp1,-1.4366440133333334,0.035553565220910646,0.5321199471569196,-0.15020371000000002
Trim62,-0.8425922000000001,0.011139153929259217,0.3769953687749478,0.20229185
Lrfn5,-1.0796151197777777,0.031292409542276474,0.5164295756900368,-0.11546321449999998
Rspo2,-1.4981023888888887,0.005574059625583049,0.31705563155705696,-0.009825861666666666
Pnmal1,-1.0201521132222222,0.002668713665876587,0.26106246189918675,0.08387812508333334
Ddx4,-1.8203757647777783,5.521481728714245e-4,0.2116043124877084,0.27459407641666667
Pask,1.5422721422222225,0.0017334556882922583,0.24132599997933324,-0.15836890666666667
Cntrob,1.0390229722222222,0.003404976605355045,0.27381975817198356,-0.2675006375
Arl8a,-0.5911924466666668,0.026115751279499826,0.48088713347296536,0.13653119166666666
Rraga,-0.631273481111111,0.029702970539980996,0.5047753459484662,0.0683096225
Cks1b,0.7957611133333333,0.044398167583905725,0.5703102616306063,-0.016236145000000004
Gabrb2,-1.3497223911111111,0.006179650183555227,0.3226644580655576,-0.1283420366666667
Dynlrb2,-1.7253933799999996,0.02557234480735029,0.47618935399722706,0.175684065
Cenpp,1.262143608888889,0.005533261749021508,0.31705563155705696,-0.17354016
Pcsk2,-0.7035010277777779,0.007579674906683657,0.34113928586602554,0.14281523583333333
Cd27,1.0138018353333336,0.018104646382031367,0.4266983066121141,0.11377703983333333
Adcy4,1.5824532000000004,0.02685092941320251,0.4841136748311878,0.09519306666666666
Pbk,1.2277580711111113,0.009350383504131749,0.3597555774325699,-0.11260326
Sorcs2,-1.1335035844444445,0.019026207888300173,0.43299701352710795,0.18859346166666668
7530428D23Rik,-2.030443675555556,0.01138996140598764,0.3778810789883468,0.3769012766666667
Zfp239,-0.6462299511111111,0.0355054410824591,0.5320890766481722,0.09559002999999999
Rpa2,0.9536846522222223,0.021225213266660062,0.4498537551444297,0.00949315249999999
1700001L19Rik,-0.7366151331111112,0.03458902479173586,0.5275193680578179,0.0376054035
Nfkbie,-0.7238789083333335,0.028913662764939625,0.4994120622369383,-0.04740599791666667
Fam33a,0.9442076555555559,0.029682744223766384,0.5047753459484662,-0.09334687166666668
Exo1,1.3518391644444447,0.009544099963976361,0.3604883953556918,-0.10209552666666666
Nusap1,1.5182089366666667,5.845557596508183e-4,0.2116043124877084,-0.2390518975
Lhfpl3,-2.360347925555556,0.007142302065090757,0.33413956995273525,0.12083892250000002
Tmem194,0.8588849222222223,0.03377079843705579,0.5252677987004196,-0.06563743166666666
Mlf1ip,1.9383226744444446,6.798549084563844e-4,0.2116043124877084,-0.39336939416666666
Col5a3,-1.3106283588888892,0.04195625847229555,0.5613835532967096,0.060985797500000015
Macc1,0.6462614283333334,0.04886052984926035,0.5886653322220056,-0.058780828749999986
Cadm3,-0.9013533466666669,0.008871702963658098,0.35419534026293226,0.05922909333333333
H2afx,0.8177267699999998,0.035769987166960046,0.5335768580609812,-0.010347045833333332
Ppp3cc,-0.7648932111111111,0.018683604556464103,0.4312259317239466,0.11421155499999999
Pcolce2,-0.7144527393333333,0.01595543082663109,0.4117648275748553,0.1335228255
Mapk4,0.5463875666666668,0.0457646024230444,0.5730351556675402,-0.07036852833333333
Rfc5,0.9139394688888892,0.02156041896449568,0.453000248237636,-0.114570535
Ebf3,2.2221118222222227,0.012822446654171638,0.3909608541621368,-0.03000059999999999
Olfr1208,-1.7540960755555557,0.0014076689351723327,0.2284718001865918,0.16509727666666665
A_51_P249363,1.350840368888889,0.03854422393289483,0.5459004988441688,0.24087198666666665
Lrrc6,0.6861202345555555,0.04869147886950021,0.5886475332058165,-0.14800000408333333
Spata2l,-0.6974232468888889,0.03523391129665838,0.5306275585806987,0.051491378166666664
Reep5,-0.6856261393333335,0.044414437242348094,0.5703102616306063,0.07463359883333333
Olfr338,-2.2555038377777774,0.002424311206265104,0.2587133188631828,0.24365368833333334
Rffl,-0.7319486166666668,0.01916376457080467,0.4337306790263442,0.025664350833333335
Mki67,1.4020911233333335,0.003350283410461461,0.27293121730510833,-0.13953892416666666
Pcp4,-1.0235501311111115,8.875433786885099e-4,0.2149019339907676,0.06871151833333335
Traip,1.3008818066666663,0.01972711035558198,0.4363564904368999,-0.218088545
Nxph3,-1.1820327922222222,0.003592224544226274,0.2791301527981072,0.10721627916666666
Hdc,2.1794069611111118,0.02278320333149908,0.46295446720718014,-0.16091644583333334
Kif4,1.3787145366666669,0.0034530746672846785,0.27391982442752266,-0.19454773083333332
Rfc2,0.5747172044444444,0.04765899648820744,0.5847779603284248,-0.02659638666666667
Olfr513,-2.543881858333334,0.01614616609562009,0.4140666327565688,0.42105650625
Tspyl4,-0.8240264199999999,0.013766727392679735,0.397209443713584,0.07535973833333333
Scrg1,-1.7737634566666665,0.01082591323478342,0.37337606891560937,0.14757729083333332
Arl6ip5,-0.9366419044444445,0.018850196549905086,0.43147826711478393,-0.04927810166666668
Dlx5,-1.4419372011111116,0.007136300602422199,0.33413956995273525,0.1136096325
A2ld1,-1.0637317725555557,0.023551742199860757,0.46581977692206655,-0.11391866941666667
Fbxo48,1.9265167288888894,0.006785558536715184,0.3320046825553892,-0.28483795333333334
2900011O08Rik,-1.0557997058888888,0.0013359103303803232,0.22578695902575102,0.22135035391666666
Nr0b2,0.9739509129999999,0.04482394256138128,0.5708945467293595,0.19627713475
