"Gene","log2FoldChange","pvalue","padj","baseMean"
"Samd14",0.133671760666667,0.812546080900598,0.947352041044924,0.0591907503333333
"Psme1",-0.0175603166666666,0.973097587404996,0.995511830934098,0.127278961666667
"Gmeb2",-0.109971591666667,0.802300809350323,0.942458597030861,-0.224269980833333
"St6gal1",0.171628634,0.700022988259655,0.932065451233936,0.088573773
"Dsp",0.487264318666667,0.294467249057277,0.716474323228705,-0.010225296
"Hgfac",0.723558746666667,0.0410920468059335,0.238395455206037,-0.136797906666667
"Klc4",-0.593095776666667,0.0262309979173458,0.187768483097607,0.0391802783333333
"Stub1",0.0906066873333334,0.889617490794921,0.975769199341767,-0.0305770236666667
"1200014J11Rik",0.103888510333333,0.868717067792147,0.969863569386101,-0.00425418183333333
"Smarcd1",0.146149637,0.7369790660798,0.932065451233936,-0.0849001415
"Dlg1",0.9554011,0.00280178558068845,0.0603867378021198,-0.0559015966666667
"Ccdc85a",-1.57964547666667,0.0449434039249007,0.251750646045496,-0.166209695
"Olfr495",-3.54536359,0.0243162061636825,0.180424176385098,1.16553998833333
"Myog",0.177551115,0.700531697836906,0.932065451233936,-0.1416312025
"Tns1",0.350029848333333,0.598818975374627,0.932065451233936,-0.455018635833333
"Tyr",0.187932807333333,0.670368467702846,0.932065451233936,-0.133608106333333
"Zbtb41",0.12536176,0.817203184882419,0.949595872721669,0.00723067933333333
"Samd11",1.36021312,0.251985097989005,0.659269396058683,0.211212396666667
"Clcf1",0.560417963333333,0.327607193038701,0.75364792258954,-0.360843575
"Ugt2b36",-0.510479603333333,0.42594382830467,0.857162838826252,0.0205755183333333
"Jph3",-0.988568291666667,0.0170059608069564,0.147655454352344,0.4115498775
"Metap1",-0.229499817333333,0.56114240090847,0.932065451233936,-0.141694546666667
"Vps33a",-0.659686399666667,0.037151415352581,0.225472430863305,0.231118200166667
"Tmem225",0.75277504,0.0180913052091834,0.152699554209475,-0.0110191466666667
"C1qc",-0.66984843,0.18164219683352,0.544559036107664,-0.559571185
"Herpud2",-0.3491958,0.235075583268397,0.634714530755501,0.0536190666666667
"Muc5ac",0.279024285666667,0.418012555669068,0.849864876195518,-0.106396597166667
"Hoxa11",0.415687233333333,0.416874273394271,0.848945696094159,-0.11163171
"Adamts19",0.167198983333333,0.72685107502586,0.932065451233936,-0.286384821666667
"Ttc7",0.212331137666667,0.604324197160752,0.932065451233936,-0.0195666945
"Slc39a4",1.49339976666667,0.0287756255888853,0.197018480384452,-0.387685533333333
"Flrt2",0.719560461333334,0.0345763219543724,0.217846828206222,0.053146286
"Vwf",-0.681217986666667,0.313382987337186,0.737509074681654,-0.230367581333333
"Spesp1",0.232473056666667,0.571731121251818,0.932065451233936,-0.00546058166666668
"Cyb561d2",-0.756498021666667,0.019017454917934,0.156689794381647,0.1620539025
"Cacna1s",0.000271463666666754,0.999707609940046,0.999890552339093,-0.00459719516666666
"Gm16486",-0.891839658333334,0.212049127095995,0.597158532443147,-0.0962907591666667
"Fam162b",0.163292721333333,0.706382202041539,0.932065451233936,-0.0236332426666667
"Trim8",-0.153654416,0.759780202383551,0.932065451233936,0.0642763773333333
"Cyp2c29",0.213873704666667,0.623293094748159,0.932065451233936,-0.181058804333333
"Ip6k1",-0.448570251333333,0.139323040261225,0.466328040869032,0.0686008156666667
"Myst1",0.0385770806666667,0.955679741137504,0.992308606620215,0.009522915
"Sft2d2",-0.685705653333333,0.0427944498500599,0.244602812329498,-0.172232626666667
"Fbn2",-0.20707798,0.621872697588761,0.932065451233936,0.0712722933333333
"Ppp1r35",0.119673728,0.814662723659742,0.948234461683959,-0.0512757293333333
"Met",-0.209922314666667,0.622104754719278,0.932065451233936,0.489408020666667
"Brp44",-0.384977662333333,0.198152413200096,0.574663829247578,0.1153488155
"Usp13",1.09938540333333,0.000784775957561736,0.0345267441516888,-0.0424971816666667
"Fam76b",0.57041741,0.0551844446294626,0.281106385457125,-0.0657439216666667
"Zfp128",-0.411702471666667,0.29309749998253,0.714865327494607,-0.5141250275
"Rpp25",1.49888751333333,5.89819068105178e-05,0.0142877336835172,0.21525509
"Dusp10",-0.744712514666667,0.0869447709111972,0.361103847631074,0.0737458043333333
"Magee1",-0.756179021,0.096743597480416,0.381992094651423,0.2099184195
"Atrip",0.115885416,0.857647804966517,0.966729932467268,-0.0128965376666667
"Olfr148",0.123699514333333,0.787173570523917,0.936557942330938,-0.1622530605
"Rnase6",0.344867076,0.439679928182221,0.871043197244242,-0.0824604013333333
"Krtap16-8",0.170611386333333,0.702516188463167,0.932065451233936,-0.0949751501666666
"Gh",0.363117696,0.307195896468411,0.730832678921204,-0.0385083353333333
"Sspo",-0.636150364,0.223782775847199,0.617388408630984,-0.200074048666667
"Gpr12",-0.554615646666667,0.220010706109371,0.610481688114611,0.377706918333333
"Gtf2h4",0.0443267793333333,0.93718767502233,0.989272362879179,0.0570038163333333
"A_51_P104768",0.151041990333333,0.741836989750598,0.932065451233936,-0.166507718166667
"Rsph6a",-0.0841151816666666,0.858825944083719,0.966729932467268,-0.0525303675
"Alkbh5",0.172225631666667,0.6929353379349,0.932065451233936,0.1717863075
"Ept1",-0.140703521,0.775514370763735,0.93328817219159,0.1170496955
"Itpr3",0.0466229146666667,0.931076682561627,0.987659423005639,-0.0634262566666667
"Trub2",-0.0754159326666667,0.895174419490444,0.977379768653362,-0.0894417756666667
"Klra5",0.0647436776666667,0.886168419161862,0.975228258196564,-0.0318959555
"Rad52",-0.0440436996666667,0.95200898394215,0.991607946841613,0.0207146008333333
"Lypd6b",0.66730245,0.0412200095719918,0.238838912414402,-0.0317929583333333
"P2ry6",-0.810109933333333,0.0250475486021145,0.183297889874603,-0.24573366
"Cpne4",-1.91911382333333,0.00341761438494546,0.066311795572271,0.005673405
"Nat14",-0.675610396333333,0.0300090559905473,0.201720731322227,0.3275487485
"2010005H15Rik",-0.0485859000000001,0.917691476371115,0.983640402496779,0.251710726666667
"Alg14",-0.260601676666667,0.470076918805306,0.898764387106712,-0.060695965
"Nomo1",-0.0383752233333333,0.950161847446992,0.991158270650435,0.148150602666667
"Eci1",-0.92064446,0.00496851296448608,0.0784590969002393,-0.125656293333333
"Trip13",1.71658546333333,9.50230559510753e-05,0.0168983371203908,-0.158045758333333
"Col6a6",0.155918602,0.733133543027793,0.932065451233936,-0.103557509
"Lax1",0.1803174,0.698224122293686,0.932065451233936,-0.06046033
"Rasl12",-2.0995639,0.000115885208452398,0.0179494991209237,0.40232935
"Traf4",-0.567144076666667,0.0587702822315946,0.289686010270321,0.217908701666667
"Zfp64",-0.258117674666667,0.476292419521008,0.904415032451043,0.019632976
"Cmtm2b",-0.358427366666667,0.501140178868256,0.926065929980313,0.0336731233333333
"Camk1",-0.77215783,0.043233390916541,0.245904184523612,0.229512691666667
"Prkd3",0.790664678333333,0.00836579186458105,0.100954551275362,0.1065011075
"Nsmce4a",0.974697113333334,0.00098391989153685,0.0382178900697102,-0.08068959
"Nr0b1",0.422617593333333,0.358729833535533,0.791309914924611,-0.227702783333333
"Speg",-0.592194562,0.0419575683077834,0.241395101942711,0.0608784343333333
"Fam195a",-0.93535932,0.00134672322927899,0.0434914405721752,-0.0467522966666667
"Celf3",-0.12649664,0.781301077530078,0.934516838656927,0.632651806666667
"Rnmt",-0.374262023333333,0.331998893205825,0.759368377352256,-0.00643229166666666
"Pparg",0.116965769333333,0.845152870370823,0.960754911227959,-0.00428390533333333
"Lsm10",-0.311631524333333,0.325675741714877,0.751566724816594,0.0778574965
"Rbm26",0.247824667333333,0.510139620183883,0.932065451233936,-0.0332795763333333
"Kif5a",-0.325771966666667,0.341121067581694,0.77038303050466,0.122363566666667
"Ubqln3",0.292811554333333,0.457446854242413,0.887335178325204,-0.0937915638333333
"BC031181",-0.845470436666667,0.00460792962916067,0.0764685834106703,0.0986065883333333
"4930443G12Rik",0.372752030333333,0.293448296938254,0.715323250068339,-0.0778828448333333
"Abcf1",0.303542772333333,0.345797894289444,0.775772473555012,0.0332396821666667
"Slc5a8",0.357788565,0.390714998375133,0.82435538278319,0.0224119041666667
"Socs2",-0.236426986666667,0.54356491209345,0.932065451233936,-0.14236784
"Mrpl34",-0.697174706,0.0175883847556469,0.150189743096176,0.177369593666667
"A_51_P107722",0.314198496333333,0.398710298352914,0.831989850680117,-0.0383534418333333
"Kdsr",-0.313639322666667,0.319191574843373,0.744390723093176,0.025478202
"Olfr586",0.244979861333333,0.566800811480881,0.932065451233936,-0.152765909333333
"Ttc19",-0.477629823333333,0.0819519371655793,0.348167875939627,-0.00969870833333333
"Ubr1",0.29082807,0.382760313144635,0.816569808559656,0.00211842833333333
"A_51_P107959",0.241935093,0.565257815072534,0.932065451233936,-0.1817194655
"Zmynd15",0.151241145333333,0.730128274375026,0.932065451233936,0.157668429333333
"Lrrc25",0.323882103333333,0.660052789822821,0.932065451233936,-0.844743725
"Tnmd",0.20705716,0.644651761512549,0.932065451233936,-0.122809013333333
"Rpl23",-0.726094566666667,0.00818740080520122,0.0999936655717198,0.130754156666667
"1100001G20Rik",0.45664644,0.219354101040468,0.609428418208758,-0.185053113333333
"Chrna7",0.640011937666667,0.0542313609974506,0.278419618903177,0.123461957833333
"Gpsm2",0.891690243333333,0.0138895535721807,0.131992544596283,-0.379468435
"Actn2",0.907911939666667,0.019861664410718,0.160441452384861,-0.285185656833333
"Olfr1494",0.175978662333333,0.698643969233459,0.932065451233936,-0.0773108795
"Slc25a4",-0.413057643333333,0.169819961076847,0.524879934490748,0.142045178333333
"4930441O14Rik",-0.907129608,0.0910957929153435,0.370396188164179,-0.153826394
"Gpr65",-0.280293782333333,0.527793094738891,0.932065451233936,-0.3220368945
"Gtl3",-0.017035165,0.981837118907027,0.997048762015192,-0.0403429661666667
"Adrbk2",-0.941390836666667,0.0162806988086481,0.144426733870921,0.0578219883333333
"Prl3b1",-0.177763621666667,0.686551884428286,0.932065451233936,-0.0932012418333333
"Pon1",0.185912608333333,0.676326550397977,0.932065451233936,-0.1341594875
"4931409K22Rik",1.35991909333333,0.000927318351845235,0.0373693201774011,-0.14217083
"Lyplal1",-1.17153391,0.00737854972557947,0.0952409401485797,-0.194158558333333
"Cops7a",-0.440871555,0.0772730044104624,0.337103588459519,-0.103180725833333
"Ccdc86",-0.327723182666667,0.307266948609317,0.73094467994316,-0.165560085333333
"Iars2",-0.311192993333333,0.385127096091912,0.818975839572875,-0.0779814716666667
"4931414P19Rik",0.0945212033333333,0.841184327509924,0.959504319926907,0.129325231666667
"Myadm",0.132019678,0.761385224300581,0.932065451233936,-0.011453629
"Paqr4",0.620153421,0.0332269636985677,0.213238679023657,0.234960712833333
"Olfr109",0.163511920333333,0.706157182323617,0.932065451233936,-0.102932293166667
"Grtp1",-0.225935301666667,0.576788740456389,0.932065451233936,0.0390909525
"Os9",-0.635408726666667,0.0167885542901875,0.146366983031144,0.166485153333333
"Cys1",0.27347231,0.506901739466487,0.9303251456184,0.389252905
"Vmn1r233",0.176541339333333,0.69652725428094,0.932065451233936,-0.174879707
"Pcdhb3",-0.674410986333333,0.104424942077592,0.397074233237067,0.213612396833333
"Copa",-0.30142784,0.387018616662014,0.820615746436958,0.125869273333333
"Fbxo32",-0.112655004333333,0.803658717590123,0.943090608967284,0.0445659955
